"year","cc","share_for_maj","share_aut","share_dem","state_dummy","state_percent","number_comp","country_text_id","v2x_regime","v2x_polyarchy","v2clkill","v2cltrnslw","v2x_execorr","v2x_ex_military","v2x_ex_hereditary","v2exl_legitperf","v2smgovfilcap","v2smgovfilprc","v2smgovshutcap","v2smgovshut","v2smgovsm","v2smgovsmmon","v2smgovsmcenprc","v2smgovshut_ord","v2smgovfilprc_ord","e_pt_coup","v2clkill_inv","PTS_A","PTS_H","PTS_S","theta_mean","theta_sd","killing_estimate_mean","killing_estimate_median","theta_mean_inv","nat_resources","gdppc","gdppc_growth","pop_total","pop_rural","trade","penetration","no_protests","no_riots","no_vio_against_civ","no_fatalities","pci_score","PTS_S_before","PTS_S_before2","theta_mean_inv_before","theta_mean_inv_before2","v2clkill_before","v2clkill_before2"
2001,"CON",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"COG",0,0.158,-1.458,-0.889,0.847,0.8,0,-1.585,1.597,-1.196,0.858,-0.801,-1.096,-0.541,-1.203,3,2,0,1.458,NA,NA,3,-1.2079804213499,0.201520134091644,0.967333333333333,0,6.54416257504559,48.0984534986102,859.440012475987,-0.0275441881035619,3254101,1329105,130.732481081873,0.032223616,0,0,1,0,NA,3,NA,6.69072554372203,NA,1.458,NA
2001,"DJI",0,0,0,1,1,1,"DJI",1,0.254,0.659,0.253,0.709,0.3,0,-0.012,-1.068,-1.033,-0.897,-0.756,-0.65,-0.404,-1.405,3,2,0,-0.659,NA,NA,3,0.121158174606008,0.243475115500477,0,0,5.21502397908969,0.415974590900068,747.779122941073,NA,765490,179293,NA,0.343526263,0,1,0,0,NA,2,NA,5.31667766606617,NA,-0.659,NA
2001,"DRC",0.75,0.5,0.25,1,0.25,4,"COD",0,0.159,-1.448,-1.16,0.927,0.75,0,-1.544,0.042,-0.436,-1.084,-0.502,-1.315,-0.688,-1.147,3,2,0,1.448,4,NA,5,-1.79484426873787,0.167285291522556,104.888,75,7.13102642243356,18.4200094895652,148.447123509623,-5.01204216303688,50106657,32275201,25.0419375138391,0.011475782,2,5,16,2383,NA,5,NA,7.15214795761987,NA,1.448,NA
2001,"EGY",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"EGY",0,0.208,-0.89,-0.73,0.763,0.35,0,-1.222,0.169,-2.052,-0.24,0.336,-1.183,-1.856,-1.61,4,1,0,0.89,4,NA,3,-0.853098437904748,0.209303255813227,0.0346666666666667,0,6.18928059160044,6.46938580220137,1327.09651832991,1.42787503009416,72854261,41641310,39.8104265402844,0.838945611,0,7,1,4,36,3,NA,6.0624436192919,NA,0.89,NA
2001,"EQG",0,0,0,1,1,1,"GNQ",1,0.188,-1.037,-1.42,0.939,0.25,0,0.125,1.05,-1.15,0.358,-0.912,-1.244,-1.274,-0.967,3,2,0,1.037,2,NA,3,-0.286085102876896,0.22274796733312,0,0,5.62226725657259,NA,2031.41938636331,55.5903303752853,719270,353651,NA,0.165260423,0,0,1,0,NA,3,NA,5.66490391114396,NA,1.037,NA
2001,"ERI",0,0,0,1,1,1,"ERI",0,0.103,-1.655,-2.088,0.623,0.3,0,-0.101,-1.434,-1.835,1.271,-2.604,-1.924,-1.78,-2.562,1,1,0,1.655,3,NA,3,-0.143443250693543,0.21395221596095,0,0,5.47962540438924,4.51420535244362,305.602758823285,5.70528962338497,2461927,1786005,72.0627109589752,0.157815289,0,0,0,6,NA,2,NA,5.45032873878675,NA,1.121,NA
2001,"ETH",0,0,0,1,1,1,"ETH",1,0.242,-0.604,0.099,0.473,0.286,0,0.196,-0.58,-0.962,0.836,-1.035,-0.668,-0.036,-1.07,3,2,0,0.604,4,NA,3,-1.12749985658204,0.232791464891672,0.611333333333333,0,6.46368201027773,18.1488127694134,119.261857260772,5.18329610205465,69018932,58716476,NA,0.037162381,2,8,6,894,NA,3,NA,6.40123140442854,NA,0.604,NA
2001,"GAB",1,0.5,0.5,0,0,2,"GAB",1,0.345,2.056,0.866,0.821,0.417,0,1.58,-0.081,0.708,0.579,-1.701,-0.463,0.674,0.227,2,3,0,-2.056,NA,NA,2,0.97713963965228,0.246271465487917,0,0,4.35904251404341,32.5167942663475,3844.56134920847,-0.495554568762373,1306590,266113,83.6386132424108,1.347620222,0,0,1,0,NA,2,NA,4.34818954616034,NA,-2.056,NA
2001,"GAM",0,0,0,1,1,1,"GMB",1,0.258,-1.022,-0.756,0.747,0.375,0,0.446,0.882,-0.655,0.256,-1.136,-0.635,-0.185,-0.385,2,2,0,1.022,2,NA,3,0.43806251218161,0.244826930104132,0,0,4.89811964151408,2.48956240559623,464.639636150988,2.80288577007927,1479449,757848,46.9292631865623,1.336791166,2,0,2,7,NA,3,NA,4.93432730031461,NA,1.022,NA
2001,"GHA",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"GHA",2,0.724,2.177,2.03,0.668,0.25,0,1.955,0.254,1.636,-1.035,1.33,1.2,1.454,1.94,4,4,0,-2.177,2,NA,3,0.276878946565249,0.206366749962046,0,0,5.05930320713044,12.746063574387,263.170141384943,1.27030341934484,20195577,11188148,110.045854160811,0.20000806,0,2,2,144,34,2,NA,4.96170351582347,NA,-2.177,NA
2001,"GNB",1,0.5,0.5,0,0,2,"GNB",1,0.439,0.072,0.455,0.962,0.2,0,-0.077,-2.136,1.078,-1.479,1.485,0.722,0.762,1.545,4,3,0,-0.072,2,NA,2,0.726273212579101,0.244474661958698,0,0,4.60990894111659,11.0270151878701,312.25356654928,0.0326979624104808,1257380,796902,48.0175827233051,0.299569145,0,0,0,13,NA,2,NA,4.64633712049634,NA,0.29,NA
2001,"GUI",0.666666666666667,0.333333333333333,0.333333333333333,0,0,3,"GIN",1,0.272,-0.492,-0.482,0.959,0.4,0,0.009,-1.259,0.291,0.094,-0.38,0.312,0.814,-1.155,3,3,0,0.492,4,NA,4,-0.876210233504822,0.228399259542494,0.0513333333333333,0,6.21239238720051,12.0823443635609,335.014292883194,2.32360541906462,8445717,5815383,58.5969097489697,0.175541868,5,4,5,701,NA,4,NA,6.24513937199738,NA,0.492,NA
2001,"KEN",0.333333333333333,0,0.333333333333333,1,0.666666666666667,3,"KEN",1,0.377,-1.051,0.205,0.783,0.188,0,-0.262,-0.872,1.522,-0.73,1.385,1.792,0.51,1.215,4,4,0,1.051,3,NA,3,-0.862827032799552,0.203463965649921,0.004,0,6.19900918649525,3.14162066789234,408.36060874809,0.683718599881104,31800343,25364272,55.9468360286644,0.619782266,6,12,6,639,20,3,NA,6.21464860729338,NA,1.051,NA
2001,"LBR",0.5,0.5,0,1,0.5,2,"LBR",1,0.346,-1.809,-1.102,0.865,0.2,0,-0.793,-2.611,1.321,-2.045,1.15,1.205,2.109,1.475,4,4,0,1.809,5,NA,5,-1.8712706591089,0.127103741017159,140.246,124,7.2074528128046,17.2522953084162,303.858805600124,-0.0629015939364166,2981648,1649656,NA,0.033812227,0,0,14,55,NA,4,NA,7.04253972087526,NA,1.809,NA
2001,"LES",0.5,0,0.5,0,0,2,"LSO",0,0.315,0.841,1.548,0.554,0.3,0,0.908,-1.159,1.381,-1.279,1.226,1.049,0.26,0.079,4,4,0,-0.841,2,NA,2,1.00834645493623,0.231710494186878,0,0,4.32783569875946,3.61294719864822,412.962296184389,3.5179194788337,1999473,1598239,NA,0.261150063,1,0,0,0,NA,1,NA,4.30698129178442,NA,-0.841,NA
2001,"LIB",0,0,0,1,1,1,"LBY",0,0.072,-1.356,-1.524,0.847,0.667,0,0.5,-0.155,-1.471,0.078,-1.391,-1.177,-0.837,-0.694,2,1,0,1.356,3,NA,3,-0.649852860270446,0.211084536258415,0,0,5.98603501396614,30.3865708781182,6465.62220261983,-4.01819592690906,5275916,1239735,43.1734496124031,0.366533175,0,1,0,0,NA,3,NA,5.96790396505112,NA,1.356,NA
2001,"MAA",0.5,0.5,0,0,0,2,"MRT",1,0.312,0.934,-0.249,0.673,0.417,0,-0.511,-0.975,1.396,1.521,1.207,1.173,-1.246,-0.338,4,4,0,-0.934,3,NA,2,0.3650583395725,0.210649262068564,0,0,4.97112381412319,6.76491230332295,632.214141751138,-3.19956718154413,2761823,1695317,60.7012124604715,0.261448552,0,0,0,0,NA,2,NA,4.91560751774075,NA,-0.934,NA
2001,"MAG",NA,0,0.333333333333333,1,0.333333333333333,3,"MDG",1,0.505,0.809,0.436,0.705,0.2,0,-0.564,-3.122,1.979,-1.762,0.878,1.185,1.046,1.112,4,4,0,-0.809,NA,NA,2,0.649594323630362,0.270121294726438,0,0,4.68658783006533,2.78738585949357,325.460301083713,2.85192316692986,16709665,12132721,41.0351260923859,0.222511586,0,5,0,2,NA,2,NA,4.57122116355934,NA,-0.809,NA
2001,"MAW",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"MWI",1,0.474,-0.291,1.774,0.766,0.3,0,1.212,-1.226,1.714,-1.709,0.706,0.922,-0.456,0.964,4,4,0,0.291,2,NA,2,0.405981508647233,0.226072547304843,0,0,4.93020064504846,9.93791742339101,217.240473296394,-7.20151338740452,11498818,9808722,NA,0.164020725,3,2,2,8,32,2,NA,4.7580696694551,NA,0.519,NA
2001,"MLI",0,0,0,1,1,1,"MLI",2,0.511,1.051,1.233,0.89,0.25,0,1.107,0.026,0.998,1.297,-0.493,-0.019,0.144,0.003,3,3,0,-1.051,NA,NA,2,1.33992999898643,0.255803499763962,0,0,3.99625215470927,5.3525949253061,299.412175316254,11.9427581313148,11583824,8215827,60.2008030180009,0.185897413,0,1,0,15,NA,2,NA,4.13677662839937,NA,-1.051,NA
2001,"MOR",NA,0,0,1,0.5,2,"MAR",0,0.24,1.629,-0.303,0.527,0.083,0.583,0.359,1.016,-0.661,0.191,-0.838,-0.945,-0.828,-0.582,3,2,0,-1.629,2,NA,2,0.381510753873668,0.219282783564242,0,0,4.95467139982203,0.208998473305515,1500.36340332031,6.2870090109633,28930097,13405628,53.4915710187871,1.371438101,1,1,1,0,NA,3,NA,5.08731160254083,NA,-1.629,NA
2001,"MZM",0,0,0,1,1,2,"MOZ",1,0.422,1.271,0.906,0.593,0.125,0,0.274,-1.702,2.353,1.098,1.885,1.8,1.793,1.15,4,4,0,-1.271,3,NA,3,-0.271663972567069,0.216076490437667,0,0,5.60784612626276,6.28945069549311,310.095062515845,10.0508715598512,18220716,12886237,NA,0.160031947,0,0,0,0,NA,3,NA,5.75920572141678,NA,-1.271,NA
2001,"NAM",0,0,0,1,1,2,"NAM",2,0.655,2.329,1.894,0.306,0,0,0.675,0.059,0.995,0.571,1.35,1.232,1.114,1.363,4,3,0,-2.329,3,NA,3,-0.123379694268417,0.215488791681806,0,0,5.45956184796411,0.634861422008575,1916.2558622279,-0.852856888547095,1856402,1245683,88.5841018380245,2.416979442,0,0,0,13,54,2,NA,5.41117563205971,NA,-2.329,NA
2001,"NIG",0.333333333333333,0,0.333333333333333,1,0.333333333333333,3,"NGA",1,0.478,-1.058,-0.144,0.867,0.167,0,1.558,-0.059,-0.302,-1.177,0.905,1.373,-0.102,1.338,4,2,0,1.058,4,NA,4,-2.04615726862212,0.128660337657196,367.915333333333,339,7.38233942231782,18.1012267482663,583.085838768235,3.14642468264539,126152678,81155279,NA,0.08990137,0,7,13,2183,10,3,NA,7.02549477375338,NA,1.058,NA
2001,"NIR",1,0.666666666666667,0.333333333333333,0,0,3,"NER",2,0.544,1.531,2.676,0.613,0.333,0,1.487,-1.301,-1.186,0.88,-0.033,-0.178,0.508,-0.454,3,2,0,-1.531,2,NA,2,0.790424504313975,0.241819504489128,0,0,4.54575764938172,6.55942488973714,203.52648886842,3.62372528804073,12031430,10075119,33.0136670843015,0.105185431,0,3,0,4,NA,2,NA,4.75507117728278,NA,-1.531,NA
2001,"RWA",0,0,0,1,1,2,"RWA",0,0.114,-0.792,0.817,0.333,0.167,0,1.577,0.539,-1.684,0.187,1.157,0.026,-2.054,-1.541,4,1,0,0.792,5,NA,4,-1.26859021016431,0.184991277907014,1.178,0,6.60477236386,5.37510520142139,239.145676416436,6.98140800245828,8223941,6922173,29.1972026109882,0.24067241,0,0,1,952,NA,4,NA,6.68684804433384,NA,0.542,NA
2001,"SAF",0,0,0,1,0.25,4,"ZAF",3,0.745,1.296,1.643,0.503,0,0,0.986,-0.023,0.782,-0.428,0.667,1.722,0.668,1.877,4,3,0,-1.296,4,NA,3,-0.458304114418651,0.217731781455983,0,0,5.79448626811434,4.94658656928292,2867.47249671099,1.79444275713681,47229714,20134972,49.170945185829,6.346619318,3,12,1,17,48,2,NA,5.8127532509268,NA,-1.296,NA
2001,"SEN",NA,0,0.5,0,0,2,"SEN",2,0.601,1.748,1.889,0.264,0.167,0,1.349,-0.767,1.024,0.433,1.171,0.876,-0.047,1.464,4,3,0,-1.748,3,NA,2,-0.032302458808053,0.222448916137533,0,0,5.36848461250375,2.05976120051983,654.840727365959,1.85748537835701,9938027,5916704,49.7205780648314,0.983794059,0,1,0,114,29,2,NA,5.53538322974799,NA,-1.748,NA
2001,"SIE",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"SLE",0,0.23,-0.978,-1.085,0.658,0.083,0,-0.323,-1.365,1.173,0.758,0.508,1.337,1.905,1.317,4,3,0,0.978,4,NA,4,-1.36951767426372,0.21279745600387,5.158,0,6.70569982795941,8.05230833851418,221.2950856188,-11.6100016787977,4857096,3115001,35.9381601690033,0.160264445,0,0,0,5,NA,4,NA,6.91410327687489,NA,0.978,NA
2001,"SOM",NA,0,0,0,0,3,"SOM",0,0.176,-2.015,-2.158,0.932,0.083,0,-2.322,-1.125,-0.079,-2.786,-0.6,-0.489,-0.043,-0.19,3,3,0,2.015,4,NA,4,-1.25227731252368,0.188794163786536,1.206,0,6.58845946621937,NA,NA,NA,9070747,6021434,NA,0.079039179,0,0,1,72,NA,4,NA,6.57931388566272,NA,2.015,NA
2001,"SUD",NA,0,0,1,0.5,2,"SDN",1,0.176,-1.436,-1.956,0.915,0.375,0,0.239,0.913,-2.742,0.133,-1.938,-2.369,-1.823,-1.477,2,0,0,1.436,5,NA,5,-1.82187014873273,0.126779620208159,99.7146666666667,89,7.15805230242842,6.91016926563004,471.372772216797,3.53462666134909,26947253,18176461,20.2933456223411,0.140185224,5,9,7,4277,NA,5,NA,7.39043251855705,NA,1.436,NA
2001,"SWA",0,0,0,1,1,2,"SWZ",0,0.127,1.141,-0.637,0.624,0.1,0.8,1.604,-0.764,-0.057,-0.363,-0.338,0.235,-1.346,-0.266,3,3,0,-1.141,2,NA,2,0.828039864212017,0.243243013474457,0,0,4.50814228948368,3.46238536598299,1481.16308195353,-0.00294698976716745,1041396,806509,155.971914390272,1.28159005,0,0,0,1,NA,2,NA,4.68483872704687,NA,-1.141,NA
2001,"TAZ",NA,0.166666666666667,0.333333333333333,1,0.333333333333333,6,"TZA",1,0.449,1.507,1.288,0.4,0.2,0,0.591,0.511,1.176,1.259,0.818,1.176,1.048,0.877,4,3,0,-1.507,3,NA,3,-1.66208222297557,0.118562465088815,30.1346666666667,27,6.99826437667127,4.04412476360876,394.353240966797,3.23009210547724,35414469,27384592,28.0205064680228,0.171300351,1,3,7,139,22,3,NA,5.97188222646222,NA,-1.507,NA
2001,"TOG",0.5,0.5,0,1,0.5,2,"TGO",1,0.303,-0.506,-0.328,0.889,0.2,0,0.126,1.069,-0.879,1.983,-0.908,-1.219,-1.598,0.837,3,2,0,0.506,2,NA,3,0.0278220553690575,0.215518538379565,0,0,5.30836009832664,6.64861942296073,288.107877992222,-1.86870628899317,5145426,3429118,72.6030501025113,0.9,4,0,0,0,NA,2,NA,5.41322609656104,NA,0.506,NA
2001,"TUN",0,0,0,1,1,1,"TUN",1,0.189,-0.173,-0.405,0.776,0.2,0,0.736,1.624,-3.589,0.858,-0.62,-1.611,-2.923,-2.863,3,0,0,0.173,3,NA,3,-0.269838799082123,0.209044357814055,0,0,5.60602095277782,2.92496870132318,2207.65992062952,2.73903734593959,9995123,3616435,89.5522011944661,4.297966035,0,0,3,0,53,3,NA,5.68452649196385,NA,0.173,NA
2001,"UGA",NA,0,0.333333333333333,0,0,3,"UGA",1,0.282,-0.214,0.467,0.693,0.2,0,1.251,0.744,-0.367,-0.372,-0.503,0.34,-1.377,-0.309,3,2,0,0.214,4,NA,3,-1.35624007087839,0.171986764965819,2.89333333333333,0,6.69242222457409,12.4643931713023,235.852974853568,2.02930556506277,24763325,20999052,35.3299767819725,0.237945087,0,1,4,129,19,3,NA,6.91297409800784,NA,0.214,NA
2001,"ZAM",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"ZMB",1,0.49,0.901,0.755,0.415,0.333,0,0.979,-1.516,1.812,-0.449,1.557,1.533,0.235,1.901,4,4,0,-0.901,3,NA,3,-0.17580447851439,0.213647215160048,0,0,5.51198663221008,6.91796764834799,401.732315892622,2.2083150209362,10191964,6624573,64.668282708979,0.233129556,0,0,0,2,26,2,NA,5.40874701764355,NA,-0.761,NA
2001,"ZIM",NA,0.333333333333333,0,1,0.333333333333333,3,"ZWE",1,0.266,-2.394,-1.52,0.873,0.083,0,2.058,0.189,0.021,1.054,-0.395,-0.056,-1.047,-0.188,3,3,0,2.394,4,NA,3,-0.86493002399263,0.213667811443824,0.0126666666666667,0,6.20111217768832,4.02799179313518,569.003208636604,0.789790878088965,11910978,7840997,67.8978721688913,0.799846046,1,0,47,37,29,3,NA,6.01117498178695,NA,1.697,NA
2002,"ALG",1,1,0,0,0,1,"DZA",1,0.327,1.094,-0.54,0.664,0.375,0,1.071,0.609,-0.963,1.208,-1.271,-1.444,-2.167,-1.107,2,2,0,-1.094,4,NA,4,-1.44192843154349,0.169759095495735,6.728,0,6.77811058523918,23.4709385218627,1794.811114232,4.18516010017163,31624696,12175192,61.1341714474726,1.59164126,7,36,1,1007,NA,NA,NA,NA,NA,NA,NA
2002,"ANG",NA,0,0,1,0.5,2,"AGO",0,0.165,-1.446,-1.057,0.882,0.333,0,0.854,-0.031,0.922,0.148,0.335,0.617,-0.385,1.153,4,3,0,1.446,3,NA,4,-1.689453891178,0.167054414708841,51.6426666666667,33,7.02563604487369,32.8837159773494,872.657637979076,9.93730724887301,17516139,8326997,105.301742600149,0.270376746,1,0,0,275,17,4,5,7.07870378863527,7.11572428144537,1.289,1.289
2002,"BEN",0.5,0.5,0,1,0.25,4,"BEN",2,0.615,1.565,1.386,0.681,0.214,0,0.997,-0.176,2.235,1.776,2.067,1.997,0.643,1.874,4,4,0,-1.565,NA,NA,2,1.20627508117363,0.247646252139523,0,0,4.12990707252206,3.30280929086919,564.379057652491,1.54895924760953,7431783,4530712,43.7684225364311,0.702945595,1,0,0,0,NA,2,2,4.11491863392324,4.07653606514766,-1.565,-1.565
2002,"BFO",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"BFA",2,0.518,0.298,2.098,0.473,0.4,0,0.188,1.316,0.348,1.452,-1.279,0.645,-0.604,-0.176,2,3,0,-0.298,3,NA,3,0.176645355528777,0.227776617827431,0,0,5.15953679816692,5.7281615453601,286.753714867893,1.1931569551423,12632269,10199547,31.3125228527966,0.200992598,1,0,5,106,NA,3,2,5.12516548756002,5.03754818942842,-0.298,-0.298
2002,"BOT",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"BWA",3,0.707,1.952,1.564,0.175,0.1,0,1.124,0.575,1.932,-0.415,0.834,1.016,1.476,1.929,4,4,0,-1.952,NA,NA,2,1.54618763229193,0.253308888500518,0,0,3.78999452140376,0.914120248089873,3029.78836233973,4.10782981578046,1795130,815528,91.8357740585774,3.385922351,0,NA,NA,0,64,1,1,3.69109355410756,3.67571019085063,-1.952,-1.952
2002,"BUI",0.666666666666667,0.666666666666667,0,1,0.333333333333333,3,"BDI",0,0.207,-1.456,0.18,0.403,0.833,0,-1.846,-1.652,0.031,-1.907,0.56,-1.293,-0.597,-0.522,4,3,0,1.456,5,NA,5,-1.99795625562116,0.129090234732678,289.129333333333,260,7.33413840931686,24.3014254644156,124.139301558193,1.56853463106961,6648938,6071677,21.6738294069666,0.118228412,2,2,4,2136,NA,5,5,7.24390186769189,7.38070344893032,1.456,1.456
2002,"CAO",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"CMR",1,0.312,0.858,-0.006,0.926,0.357,0,1.047,0.51,1.017,0.416,0.254,0.267,-0.464,-0.84,4,3,0,-0.858,2,NA,4,-0.949544205508177,0.203827368297228,0.0373333333333333,0,6.28572635920387,5.27982808459118,780.270553202226,1.71456911156159,15914033,8476132,48.4817227279603,0.360871584,0,0,1,4,22,3,4,6.33453543547902,6.5016436813979,-0.903,-0.841
2002,"CDI",1,0.25,0.75,0,0,4,"CIV",1,0.451,-0.157,0.861,0.815,0.375,0,0.085,1.109,0.666,0.981,1.768,1.542,-0.402,1.292,4,3,0,0.157,4,NA,4,-1.93706808995146,0.125950090899899,201.896666666667,186,7.27325024364715,2.45890647990383,1020.95049150423,-5.14208530720043,17683897,9905989,55.9019482275388,0.497929361,0,0,20,300,27,3,4,6.75811817020653,7.13470916958602,0.157,-0.179
2002,"CEN",0.5,0.5,0,1,0.5,2,"CAF",1,0.34,-0.844,0.521,0.761,0.4,0,0.944,-1.28,0.942,0.611,0.843,1.749,1.699,1.181,4,3,0,0.844,3,NA,3,-1.08350512792603,0.241540457825723,0.439333333333333,0,6.41968728162172,11.3592017688794,253.410670425052,1.35277536204286,3930648,2444784,36.1085647794782,0.128537117,0,2,7,539,NA,4,2,6.96950710710258,5.52233438805313,0.844,0.844
2002,"CHA",0.333333333333333,0,0.333333333333333,1,0.666666666666667,3,"TCD",1,0.28,-1.405,-1.108,0.97,0.1,0,-1.208,-0.367,-0.588,1.157,-1.004,-0.847,-0.253,-0.726,3,2,0,1.405,2,NA,4,-1.18002115400432,0.194445717912325,0.551333333333333,0,6.51620330770002,8.65186088391704,225.947310959268,4.81404163677151,8838369,6920266,126.350807849912,0.166069665,0,0,0,499,NA,4,4,6.62874978572941,6.64751377140922,1.405,1.405
2002,"CON",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"COG",1,0.206,-1.458,-0.889,0.847,0.2,0,-1.056,1.597,-1.196,0.858,-0.801,-1.096,-0.541,-1.203,3,2,0,1.458,4,NA,4,-1.28711392550298,0.18913666427794,1.87733333333333,0,6.62329607919868,46.645011436159,910.869710766426,2.16266173734763,3331158,1345222,135.45607107226,0.157249517,0,0,1,1,NA,3,3,6.54416257504559,6.69072554372203,1.458,1.458
2002,"DJI",0,0,0,1,1,1,"DJI",1,0.266,-0.197,0.211,0.709,0.3,0,-0.012,-1.068,-1.126,-0.897,-0.756,-0.65,-0.404,-1.405,3,2,0,0.197,NA,NA,2,0.291108354400218,0.256775609426728,0,0,5.04507379929548,0.454277724249501,749.081632535869,NA,789129,184467,NA,0.486971705,0,0,0,2,NA,3,2,5.21502397908969,5.31667766606617,-0.659,-0.659
2002,"DRC",0.666666666666667,0.333333333333333,0.333333333333333,1,0.166666666666667,6,"COD",0,0.164,-1.448,-1.16,0.927,0.75,0,-1.544,0.042,-0.436,-1.084,-0.502,-1.315,-0.688,-1.147,3,2,0,1.448,5,NA,5,-1.92630196741966,0.127706960771369,188.508666666667,172,7.26248412111535,18.8676859222972,168.944805273879,-0.151731064535326,51662071,33035311,29.3168456429821,0.092790702,0,5,8,6097,NA,5,5,7.13102642243356,7.15214795761987,1.448,1.448
2002,"EGY",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"EGY",0,0.208,-0.89,-0.73,0.763,0.35,0,-1.222,0.169,-2.052,-0.24,0.336,-1.183,-1.856,-1.61,4,1,0,0.89,4,NA,3,-0.961837213627004,0.194074673589061,0.0526666666666667,0,6.2980193673227,7.30037527584326,1144.53239841974,0.271350019435516,74393759,42487020,40.9870678279229,2.719999715,6,5,0,24,34,3,3,6.18928059160044,6.0624436192919,0.89,0.89
2002,"EQG",0,0,0,1,1,1,"GNQ",1,0.188,-1.037,-1.42,0.939,0.25,0,0.125,1.05,-1.15,0.358,-0.912,-1.244,-1.274,-0.967,3,2,0,1.037,3,NA,3,-0.26149578190753,0.230006947768522,0,0,5.59767793560322,NA,2395.84511947529,13.9428769312636,754115,357654,NA,0.321197997,0,0,1,0,NA,3,3,5.62226725657259,5.66490391114396,1.037,1.037
2002,"ERI",0,0,0,1,1,1,"ERI",0,0.084,-1.655,-2.088,0.655,0.3,0,-0.101,-1.434,-1.835,1.271,-2.604,-1.924,-1.78,-2.562,1,1,0,1.655,3,NA,2,-0.105137785438869,0.222770332616206,0,0,5.44131993913456,3.09853412022536,286.297715428802,-0.45165340605746,2547424,1825459,76.5901636574451,0.227090138,0,0,0,1,NA,3,2,5.47962540438924,5.45032873878675,1.655,1.121
2002,"ETH",0,0,0,1,1,1,"ETH",1,0.244,-0.604,0.099,0.473,0.286,0,0.196,-0.58,-0.962,0.836,-1.035,-0.668,-0.036,-1.07,3,2,0,0.604,4,NA,4,-1.70233146290455,0.119812595761922,42.0873333333333,40,7.03851361660024,23.1893231496073,110.460874721483,-1.41943134945379,71073215,60328366,NA,0.072402262,2,5,25,4197,35,3,3,6.46368201027773,6.40123140442854,0.604,0.604
2002,"GAB",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"GAB",1,0.349,2.056,0.866,0.821,0.417,0,1.58,-0.081,0.708,0.579,-1.701,-0.463,0.674,0.227,2,3,0,-2.056,NA,NA,2,1.04067168428992,0.250013340762501,0,0,4.29551046940577,31.7271986277113,3976.64679620587,-2.85905618537072,1341696,263402,84.7590815376223,1.939530106,0,0,1,0,NA,2,2,4.35904251404341,4.34818954616034,-2.056,-2.056
2002,"GAM",0,0,0,1,1,1,"GMB",1,0.259,-1.022,-0.756,0.747,0.375,0,0.446,0.882,-0.655,0.256,-1.136,-0.635,-0.185,-0.385,2,2,0,1.022,2,NA,2,0.785306002798739,0.279025005384655,0,0,4.55087615089696,3.54757628277213,379.862417876486,-5.96864550823142,1522223,765937,59.642950918834,1.796779883,0,0,0,1,NA,3,3,4.89811964151408,4.93432730031461,1.022,1.022
2002,"GHA",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"GHA",2,0.733,2.177,2.03,0.668,0.25,0,1.955,0.254,1.636,-1.035,0.251,1.2,1.454,0.691,4,4,0,-2.177,NA,NA,3,0.291837761469028,0.218430491517131,0,0,5.04434439222667,13.4249078896054,297.046970350611,1.66705097481452,20758326,11359994,97.4892431746551,0.830284034,0,0,0,38,39,3,2,5.05930320713044,4.96170351582347,-2.177,-2.177
2002,"GNB",1,0.5,0.5,0,0,2,"GNB",1,0.444,0.072,0.455,0.962,0.2,0,-0.077,-2.136,1.078,-1.479,1.485,0.722,0.762,1.545,4,3,0,-0.072,2,NA,2,0.755127020494323,0.227956595154252,0,0,4.58105513320137,12.5778661904573,324.969900019812,-3.16451126671971,1285678,809926,41.1843995611341,1.022993234,0,0,0,0,NA,2,2,4.60990894111659,4.64633712049634,-0.072,0.29
2002,"GUI",0.666666666666667,0.333333333333333,0.333333333333333,0,0,3,"GIN",1,0.271,-0.492,-0.482,0.959,0.4,0,0.009,-1.259,0.291,0.094,-0.38,0.312,0.814,-1.155,3,3,0,0.492,2,NA,3,-0.0769550717841998,0.316584000851928,0,0,5.41313722547989,12.1114517779361,343.934594296268,3.54538056696634,8577790,5882648,55.4482350732153,0.402022749,0,0,3,14,NA,4,4,6.21239238720051,6.24513937199738,0.492,0.492
